"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","verbatimBasisOfRecord","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","Nome_UC","tax.check","species.new"
"gbif","5.38058711899066e-315",,"2023-03-09 11:26:09",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/87225","87225","8",,,,,,"PRESENT",,,,,,"1987-09-30","1987","9","30",,,,,,,"BR","São Paulo",,"Torre de Pedra",,,,,"-23.420467","-48.330808",,,,,,,,,,,,,,,,,"Apocynaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Apocynaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,,"Apocynaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil","640","640",,,"WGS84",,,,,"GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,,"8","1987",,,,,,"brazil","sao paulo","torre de pedra",,,"municipality","brazil_sao paulo_torre pedra","brazil_sao paulo_torre pedra",-23.2499065,-48.21257424,"county","brazil_sao paulo_torre pedra","Brazil","São Paulo","Torre de Pedra",,"ibge","ok_same_resolution","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",79006,"TRUE","-23.420467",-48.330808,"coord_original","miliseconds","ok_state",,0,"no_cannot_check","full_name_match","Low","coord_original","ESTAÇÃO ECOLÓGICA ANGATUBA","unknown",
"gbif","5.38066222190948e-315",,"2023-03-09 11:26:08",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/108036","108036","8",,,,,,"PRESENT",,,,,,"1987-09-30","1987","9","30",,,,,,,"BR","São Paulo",,"Torre de Pedra",,,,,"-23.420467","-48.330808",,,,,,,,,,,,,,,,,"Apocynaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Apocynaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,,"Apocynaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC195369","Brazil","640","640",,,"WGS84",,,,,"GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,,"8","1987",,,,,,"brazil","sao paulo","torre de pedra",,,"municipality","brazil_sao paulo_torre pedra","brazil_sao paulo_torre pedra",-23.2499065,-48.21257424,"county","brazil_sao paulo_torre pedra","Brazil","São Paulo","Torre de Pedra",,"ibge","ok_same_resolution","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",87343,"TRUE","-23.420467",-48.330808,"coord_original","miliseconds","ok_state",,0,"no_cannot_check","full_name_match","Low","coord_original","ESTAÇÃO ECOLÓGICA ANGATUBA","unknown",
"speciesLink",,,"2023-03-09T11:26:08",,,"2",,"UNICAMP","UEC",,,,,,"108036","8",,,,,,,,,,,,,"1987","09","30",,,,,,,,"São Paulo","Torre de Pedra","Torre de Pedra",,,,,"-23.420467","-48.330808",,,,,,,,,,,,,,,,,"Apocynaceae",,,,,,,"Plantae","Magnoliopsida",,,,"Apocynaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazil","640","640",,,,,"-23.420467","-48.330808",,"Splink","S",,,,,,,,,,"UEC195369",,,,,,,,,,,,,,,,,,,"UEC",,,"8","1987",,,,,,"brazil","sao paulo","torre de pedra",,,"municipality","brazil_sao paulo_torre pedra","brazil_sao paulo_torre pedra",-23.2499065,-48.21257424,"county","brazil_sao paulo_torre pedra","Brazil","São Paulo","Torre de Pedra",,"ibge","ok_same_resolution","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",1272155,"TRUE","-23.420467",-48.330808,"coord_original","miliseconds","ok_state",,0,"no_cannot_check","no_match","Low","coord_original","ESTAÇÃO ECOLÓGICA ANGATUBA","unknown",
"speciesLink",,,"2023-03-09T11:26:09",,,"2",,"UNICAMP","UEC",,,,,,"87225","8",,,,,,,,,,,,,"1987","09","30",,,,,,,,"São Paulo","Torre de Pedra","Torre de Pedra",,,,,"-23.420467","-48.330808",,,,,,,,,,,,,,,,,"Apocynaceae",,,,,,,"Plantae","Magnoliopsida",,,,"Apocynaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazil","640","640",,,,,"-23.420467","-48.330808",,"Splink","S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,,"8","1987",,,,,,"brazil","sao paulo","torre de pedra",,,"municipality","brazil_sao paulo_torre pedra","brazil_sao paulo_torre pedra",-23.2499065,-48.21257424,"county","brazil_sao paulo_torre pedra","Brazil","São Paulo","Torre de Pedra",,"ibge","ok_same_resolution","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",1289545,"TRUE","-23.420467",-48.330808,"coord_original","miliseconds","ok_state",,0,"no_cannot_check","no_match","Low","coord_original","ESTAÇÃO ECOLÓGICA ANGATUBA","unknown",
"speciesLink",,,"2023-03-09T11:26:09",,,"2",,"UNICAMP","UEC",,,,,,"87225","8",,,,,,,,,,,,,"1987","09","30",,,,,,,,"São Paulo","Torre de Pedra","Torre de Pedra",,,,,"-23.420467","-48.330808",,,,,,,,,,,,,,,,,"Apocynaceae",,,,,,,"Plantae","Magnoliopsida",,,,"Apocynaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazil","640","640",,,,,"-23.420467","-48.330808",,"Splink","S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,,"8","1987",,,,,,"brazil","sao paulo","torre de pedra",,,"municipality","brazil_sao paulo_torre pedra","brazil_sao paulo_torre pedra",-23.2499065,-48.21257424,"county","brazil_sao paulo_torre pedra","Brazil","São Paulo","Torre de Pedra",,"ibge","ok_same_resolution","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",1305770,"TRUE","-23.420467",-48.330808,"coord_original","miliseconds","ok_state",,0,"no_cannot_check","no_match","Low","coord_original","ESTAÇÃO ECOLÓGICA ANGATUBA","unknown",
"gbif","5.38817233592828e-315",,"2023-09-15 15:20:09",,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/64/51336","51336","s/nº","R.B. Torres & N. Figueiredo",,,,,"PRESENT",,,,,,,,,,,,,,,,"BR","São Paulo",,"Angatuba","Estação Ecológica de Angatuba (IF)",,,,"-23.423889","-48.35056",,,,,,,,,,,,"G.M. Barroso",,"1988-06-15",,,"Psidium L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Psidium","Psidium",,,,,,"genus",,"ACCEPTED",,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,,"Psidium L.","Psidium","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.",,,"Barroso, G.M.","1988","Figueiredo, N.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","Brazil","São Paulo","Angatuba","estacao ecologica angatuba","splink_jabot","ok_same_resolution","Psidium","L.","name_w_authors","Myrtaceae","Psidium","L.","genus","name accepted","bfo-10853",,,"Psidium L.","Psidium","Myrtaceae",140553,"TRUE","-23.423889",-48.35056,"coord_original","seconds","ok_county",,0,"no_cannot_check","full_name_match","High","locality_exact","ESTAÇÃO ECOLÓGICA ANGATUBA","high",
"speciesLink",,,"2023-09-15T15:20:09",,,"64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,,"51336","s/nº","R.B. Torres & N. Figueiredo",,,,,,,,,,,,,,,,,,,,,,"São Paulo","Angatuba","Angatuba","Estação Ecológica de Angatuba (IF)",,,,"-23.423889","-48.35056",,,,,,,,,,,,"G.M. Barroso",,"1988-06-15",,,"Psidium",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Psidium",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.423889","-48.35056",,"Splink","PreservedSpecimen","15",,,"06",,"1988",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.",,,"Barroso, G.M.","1988","Figueiredo, N.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","Brazil","São Paulo","Angatuba","estacao ecologica angatuba","splink_jabot","ok_same_resolution","Psidium","L.","indet","Myrtaceae","Psidium","L.","genus","name accepted","bfo-10853",,,"Psidium L.","Psidium","Myrtaceae",1012343,"TRUE","-23.423889",-48.35056,"coord_original","seconds","ok_county",,0,"no_cannot_check","full_name_match","High","locality_exact","ESTAÇÃO ECOLÓGICA ANGATUBA","high",
"gbif","5.38817280034999e-315",,"2023-09-15 15:15:17",,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/64/51441","51441","330","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)",,,,,"PRESENT",,,,,,"1987-12-09","1987","12","9",,,,,,,"BR","São Paulo",,"Angatuba","Estação Ecológica de Angatuba (IF)",,,,"-23.423889","-48.35056",,,,,,,,,,,,"R.B. Torres",,"1988-06-09",,,"Chrysophyllum L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Ericales",,"Sapotaceae",,,,"Chrysophyllum","Chrysophyllum",,,,,,"genus",,"ACCEPTED",,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,,"Chrysophyllum L.","Chrysophyllum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","330","1987","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","Brazil","São Paulo","Angatuba","estacao ecologica angatuba","splink_jabot","ok_same_resolution","Chrysophyllum","L.","name_w_authors","Sapotaceae","Chrysophyllum","L.","genus","name accepted","bfo-14455",,,"Chrysophyllum L.","Chrysophyllum","Sapotaceae",140643,"TRUE","-23.423889",-48.35056,"coord_original","seconds","ok_county",,0,"no_cannot_check","full_name_match","High","locality_exact","ESTAÇÃO ECOLÓGICA ANGATUBA","medium",
"speciesLink",,,"2023-09-15T15:15:17",,,"64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,,"51441","330","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)",,,,,,,,,,,,"1987","12","09",,,,,,,,"São Paulo","Angatuba","Angatuba","Estação Ecológica de Angatuba (IF)",,,,"-23.423889","-48.35056",,,,,,,,,,,,"R.B. Torres",,"1988-06-09",,,"Chrysophyllum",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Ericales",,"Sapotaceae",,,,"Chrysophyllum",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.423889","-48.35056",,"Splink","PreservedSpecimen","09",,,"06",,"1988",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","330","1987","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","Brazil","São Paulo","Angatuba","estacao ecologica angatuba","splink_jabot","ok_same_resolution","Chrysophyllum","L.","indet","Sapotaceae","Chrysophyllum","L.","genus","name accepted","bfo-14455",,,"Chrysophyllum L.","Chrysophyllum","Sapotaceae",1011121,"TRUE","-23.423889",-48.35056,"coord_original","seconds","ok_county",,0,"no_cannot_check","full_name_match","High","locality_exact","ESTAÇÃO ECOLÓGICA ANGATUBA","medium",
"gbif","5.3881727311808e-315",,"2023-09-15 15:21:34",,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/64/51442","51442","s/nº","R.B. Torres & N. Figueiredo",,,,,"PRESENT",,,,,,,,,,,,,,,,"BR","São Paulo",,"Angatuba","Estação Ecológica de Angatuba (IF)",,,,"-23.423889","-48.35056",,,,,,,,,,,,"R.B. Torres & N. Figueiredo",,"1988-06-30",,,"Capsicum L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Solanales",,"Solanaceae",,,,"Capsicum","Capsicum",,,,,,"genus",,"ACCEPTED",,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,,"Capsicum L.","Capsicum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.",,,"Torres, R.B.","1988","Figueiredo, N.","Torres","Figueiredo, N.","brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","Brazil","São Paulo","Angatuba","estacao ecologica angatuba","splink_jabot","ok_same_resolution","Capsicum","L.","name_w_authors","Solanaceae","Capsicum","L.","genus","name accepted","bfo-14622",,,"Capsicum L.","Capsicum","Solanaceae",140629,"TRUE","-23.423889",-48.35056,"coord_original","seconds","ok_county",,0,"no_cannot_check","full_name_match","High","locality_exact","ESTAÇÃO ECOLÓGICA ANGATUBA","medium",
