"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2022-12-26T10:31:37",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"58803","6439","Salino, A",,,,,,,,,,,,"2001","04","10",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Nacional da Serra do Mar, Núcleo de Curucutu. Trilha do Campo. Floresta Nebular e Campo de Altitude.",,,,"-23.985278","-46.735278",,,,,,,,,,,,"Salino, A",,"2010-09-NA",,,"Abrodictyum rigidum",,,,,,,"Plantae",,,,,"Hymenophyllaceae",,,,"Abrodictyum",,,,"rigidum",,,,,,,,,,,,,,"Abrodictyum rigidum",,,,,,,"Brasil","800","800",,,,,"-23.985278","-46.735278","(Sw.) Ebihara & Dubuisson","Splink",,,,"09",,"2010",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","6439","2001","Salino, A.","2010",,"Salino",,"brazil","sao paulo","sao paulo","parque nacional da serra do mar nucleode curucutu",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.985278,-46.735278,"coord_original","miliseconds",1626582,"Low","coord_original","check_local.2municip.","Abrodictyum rigidum","(Sw.) Ebihara & Dubuisson","possibly_ok","Hymenophyllaceae","Abrodictyum rigidum","(Sw.) Ebihara & Dubuisson","species","name accepted","bfo-91177",,,"Abrodictyum rigidum (Sw.) Ebihara & Dubuisson","Abrodictyum","Hymenophyllaceae","low","Abrodictyum rigidum"
"gbif","1.96032372029758e-314",,"2007-02-16","Dataset","205",,,"PMSP - SMMA - DEPAVE","PMSP - SMMA - DEPAVE","SinBIOTA","OCCURRENCE",,,"21760001","2176",,"Ricardo José Francischetti Garcia","398",,,,"PRESENT",,,,,,"1999","1999",,,,"Outros","Coleta de ramos férteis em caminhadas aleatórias.",,,"1953","BR","Sp",,"São Paulo","Parelheiros","Parelheiros",,,"-23.8671777","-46.7004015",,,,,,,,,,,,,,,,"2370614","Acanthaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Acanthaceae",,,,,,,,,,,"family",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,,"Acanthaceae","Acanthaceae","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PMSP - SMMA - DEPAVE","code not found","Garcia, R.J.F.",,"1999",,,,"Garcia",,"brazil","sao paulo","sao paulo","parelheiros",,"locality","brazil_sao paulo_sao paulo_parelheiros","brazil_sao paulo_sao paulo_parelheiros",-23.8275,-46.72694444,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.8671777,-46.7004015,"coord_original","miliseconds",727158,"Low","coord_original","ok_same_resolution","Acanthaceae","Juss.","family_as_genus","Acanthaceae","Acanthaceae","Juss.","family","name accepted","bfo-33",,,"Acanthaceae Juss.",,"Acanthaceae","unknown",
"speciesLink",,,"2021-12-09T11:00:08",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"296709","803","Garcia, RJF; Ferreira, GMP; Pimentel, CMA",,,,,,,,,,,,"1996","03","29",,,,,,,,"São Paulo","São Paulo","São Paulo","Parelheiros, estrada da Vargem Frabde. Cratera de Colônia, área tombada pelo CONDEPHAAT.",,,,"-23.866667","-46.7",,,,,,,,,,,,"Esteves, RL",,"1996-09-04",,,"Achyrocline alata",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Achyrocline",,,,"alata",,,,,,,,,,,,,,"Achyrocline alata",,,,,,,"Brasil",,,,,,,"-23.866667","-46.7","DC.","Splink","04",,,"09",,"1996",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Garcia, R.J.F.","803","1996","Esteves, R.L.","1996","Ferreira, G.M.P.; Pimentel, C.M.A.","Garcia",,"brazil","sao paulo","sao paulo","estrada da vargem frabde",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.866667,-46.7,"coord_original","minutes",1148464,"Low","coord_original","check_local.2municip.","Achyrocline alata","(Kunth) DC.","possibly_ok","Asteraceae","Achyrocline alata","(Kunth) DC.","species","author misspelled","bfo-102955",,,"Achyrocline alata (Kunth) DC.","Achyrocline","Asteraceae","high","Achyrocline alata"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA075950","2149","Farah, F.T.",,,,,,,,,,,,"2001","11","04",,,,,,,,"São Paulo",,"São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.",,,,"-23.9833333333333","-46.7333333333333",,,,,,,,,,,"não","Sem determinador",,,,,"Achyrocline satureioides",,,,,,,,,,,,"Asteraceae",,,,"Achyrocline",,,,,,,"species",,,,,,,,,"satureioides",,"Achyrocline satureioides (Lam.) DC.",,,,,,,"Brasil",,,,,,,"23º 59' 0"""" S","46º 44' 0"""" W","(Lam.) DC.","Reflora",,,,,,,,,,,,,,,,"ESA",,,,"Souza, J.P.,Breier, T.B.,Ivanauskas, N.M.,Rodrigues, R.R.,Souza, V.C.,Gandolfi, S.,Tamashiro, J.Y.,Aguiar, S.,Furlan, E.","04/11/2001",,,"METRO",,,,,"ESA",,"Farah, F.T.","2149","2001","Determinador, S.",,,"Farah",,"brazil","sao paulo","sao paulo","parque estadual serra mar nucleo curucutu",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.9833333333333,-46.7333333333333,"coord_original","miliseconds",1689588,"Low","coord_original","check_local.2municip.","Achyrocline satureioides","(Lam.) DC.","name_w_authors","Asteraceae","Achyrocline satureioides","(Lam.) DC.","species","name accepted","bfo-108826",,,"Achyrocline satureioides (Lam.) DC.","Achyrocline","Asteraceae","high","Achyrocline satureioides"
"gbif","5.37374991744084e-315",,"2024-01-16 20:14:14",,,"https://specieslink.net/col/220",,"UFMG","BHCB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/220/163674","163674","1103","Meyer, FS; Reginato, M; R. Goldenberg",,,,,"PRESENT",,,,,,"2002-02-14","2002","2","14",,,,,,,"BR","São Paulo",,"São Paulo","Parque Estadual da Serra do Mar",,,,"-23.985","-46.740556",,,,,,,,,,,,,,,,,"Acisanthera alsinaefolia (Mart. & Schrank ex DC.) Triana",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Acisanthera","Acisanthera",,,"alsinaefolia",,,"species",,"ACCEPTED",,"d2470ef8-edfa-4ba7-821e-c3e1a537bdba",,,TRUE,FALSE,"Acisanthera alsinaefolia","Acisanthera alsinaefolia (Mart. & Schrank ex DC.) Triana","Acisanthera alsinaefolia (Mart. & Schrank ex DC.) Triana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil","0","0",,,"WGS84",,,,"(DC.) Triana","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BHCB",,"Meyer, F.S.","1103","2002",,,"Reginato, M.; Goldenberg, R.","Meyer",,"brazil","sao paulo","sao paulo","parque estadual da serra do mar",,"locality","brazil_sao paulo_sao paulo_parque estadual serra mar","brazil_sao paulo_sao paulo_parque estadual serra mar",-23.98628643,-46.74320429,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.985,-46.740556,"coord_original","miliseconds",50686,"Low","coord_original","ok_same_resolution","Acisanthera alsinaefolia","(Mart. & Schrank ex DC.) Triana","name_w_authors","Melastomataceae","Acisanthera alsinaefolia","(Mart. & Schrank ex DC.) Triana","species","name accepted","bfo-25779",,,"Acisanthera alsinaefolia (Mart. & Schrank ex DC.) Triana","Acisanthera","Melastomataceae","high","Acisanthera alsinaefolia"
"gbif","1.96031037706668e-314",,"2002-05-08","Dataset","226",,,"Universidade de Santo Amaro","Universidade de Santo Amaro","SinBIOTA","OCCURRENCE",,,"3113000","3113",,"Paulo Affonso","486",,,,"PRESENT",,,,,,"1999","1999",,,,"Reflorestamento (exóticas)|Formação alto-montana","Coleta de ramos férteis em caminhadas aleatórias.",,,"2255","BR","Sp",,"São Paulo","Marsilac","Marsilac",,,"-23.9857789","-46.7435002",,,,,,,,,,,,,,,,"9399283","Acisanthera alsinefolia",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Acisanthera","Acisanthera",,,"alsinefolia",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Acisanthera alsinefolia","Acisanthera alsinefolia (DC.) Triana","Acisanthera alsinefolia (DC.) Triana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,"(DC.) Triana","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Universidade de Santo Amaro","code not found","Affonso, P.",,"1999",,,,"Affonso",,"brazil","sao paulo","sao paulo","marsilac",,"locality","brazil_sao paulo_sao paulo_marsilac","brazil_sao paulo_sao paulo_marsilac",-23.925827,-46.728449,"locality","brazil_sao paulo_sao paulo_marsilac","Brazil","São Paulo","São Paulo","Marsilac","treeco",TRUE,-23.9857789,-46.7435002,"coord_original","miliseconds",713110,"Low","coord_original","ok_same_resolution","Acisanthera uniflora","(Vahl) Gleason","name_w_authors","Melastomataceae","Acisanthera uniflora","(Vahl) Gleason","species","name misspelled|replaced synonym","bfo-30616","Acisanthera uniflora","(Vahl) Gleason","Acisanthera uniflora (Vahl) Gleason","Acisanthera","Melastomataceae","unknown","Acisanthera uniflora"
"speciesLink",,,"2023-04-14T09:03:19",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"302931","101","Ferreira, GMP; et al.",,,,,,,,,,,,"1996","05","16",,,,,,,,"São Paulo","São Paulo","São Paulo","Distrito de Parelheiros. Cratera da Colônia, sítio à Estrada da Vargem Grande",,,,"-23.866667","-46.7",,,,,,,,,,,,"Martins, AB",,,,,"Acisanthera variabilis",,,,,,,"Plantae",,,,,"Melastomataceae",,,,"Acisanthera",,,,"variabilis",,,,,,,,,,,,,,"Acisanthera variabilis",,,,,,,"Brasil",,,,,,,"-23.866667","-46.7","(Mart. & Schrank) Triana","Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP",,"Ferreira, G.M.P.","101","1996","Martins, A.B.",,,"Ferreira",,"brazil","sao paulo","sao paulo","sitio a estrada da vargem grande",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.866667,-46.7,"coord_original","minutes",1200462,"Low","coord_original","check_local.2municip.","Acisanthera variabilis","(DC.) Triana","possibly_ok","Melastomataceae","Acisanthera variabilis","(DC.) Triana","species","author misspelled","bfo-19606",,,"Acisanthera variabilis (DC.) Triana","Acisanthera","Melastomataceae","high","Acisanthera variabilis"
"speciesLink",,,"2025-05-25T00:08:00",,,"67",,"NY","NY",,"PreservedSpecimen",,,,"02553891","6495","A. Salino",,,,,,,,,,,,"2001","04","12",,,,,,,,"São Paulo","São Paulo Mun.","São Paulo Mun.","Parque Estadual da Serra do Mar, Núcleo de Curucutu, trilha para o Rio Branco",,,,"-23.9853","-46.7353",,,,,,,,,,,,,,,,,"Actinostachys pennula",,,,,,,"Plantae","Pteridophyta",,"Schizaeales",,"Schizaeaceae",,,,"Actinostachys",,,,"pennula",,,,,,,,,,,,,,"Actinostachys pennula",,,,,,,"Brazil",,,,,,,,,"(Sw.) Hook.","Splink",,,,,,,,,,"NY02553891","South America","sheet",,,,,,,,,,,,,,,,,"NY",,"Salino, A.","6495","2001",,,,"Salino",,"brazil","sao paulo","sao paulo","parque estadual serra mar nucleo de curucutu",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.9853,-46.7353,"coord_original","miliseconds",1505216,"Low","coord_original","check_local.2municip.","Actinostachys pennula","(Sw.) Hook.","possibly_ok","Schizaeaceae","Actinostachys pennula","(Sw.) Hook.","species","name accepted","bfo-92039",,,"Actinostachys pennula (Sw.) Hook.","Actinostachys","Schizaeaceae","unknown","Actinostachys pennula"
"gbif","9.29241723482367e-315",,"2024-10-18 12:46:30",,,"https://specieslink.net/col/189",,"MN","R",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/189/215426","215426",,"Neves, B.F.S. 72; Uribbe, F.P.",,,,,"PRESENT",,,,,,"2012-09-19","2012","9","19",,,,,,,"BR","São Paulo",,"Emburá do Alto",,,,,"-23.987367","-46.7448",,,,,,,,,,,,"Pontes, V.F.",,"2022-10-24",,,"Aechmea ornata",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"ornata",,,"species",,"ACCEPTED",,"cd6905cf-54d7-4628-b762-f63d269e239b",,,TRUE,FALSE,"Aechmea ornata","Aechmea ornata (Gaudich. ex Beer) Baker","Aechmea ornata (Gaudich. ex Beer) Baker","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/R010000048_001 | https://images.cria.org.br/viewer/R010000048_002","Brasil",,,,,"WGS84",,,,"(Gaudich. ex Beer) Baker","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,"Neves, B.F.S.",,"2012","Pontes, V.F.","2022","Uribbe, F.P.","Neves",,"brazil","sao paulo","embura do alto",,,"municipality","brazil_sao paulo_embura alto","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-23.987367,-46.7448,"coord_original","miliseconds",333815,"Low","coord_original","check_municip.2state","Aechmea ornata","Baker","name_w_authors","Bromeliaceae","Aechmea ornata","Baker","species","name accepted","bfo-5850",,,"Aechmea ornata Baker","Aechmea","Bromeliaceae","low","Aechmea ornata"
"speciesLink",,,"2023-03-09T11:23:21",,,"2",,"UNICAMP","UEC",,"S",,,,"121697","604",,,,,,,,,,,,,"2001","04","12",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Estadual da Serra do Mar, núcleo",,,,"-23.983333","-46.7",,,,,,,,,,,,,,,,,"Aechmea pectinata",,,,,,,"Plantae","Liliopsida",,,,"Bromeliaceae",,,,"Aechmea",,,,"pectinata",,,,,,,,,,,,,,"Aechmea pectinata",,,,,,,"Brazil",,,,,,,"-23.983333","-46.7","Baker","Splink",,,,,,,,,,"UEC098621",,,,,,,,,,,,,,,,,,,"UEC",,,"604","2001",,,,,,"brazil","sao paulo","sao paulo","parque estadual serra mar nucleo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.983333,-46.7,"coord_original","minutes",1270846,"Low","coord_original","check_local.2municip.","Aechmea pectinata","Baker","possibly_ok","Bromeliaceae","Aechmea pectinata","Baker","species","name accepted","bfo-5853",,,"Aechmea pectinata Baker","Aechmea","Bromeliaceae","unknown","Aechmea pectinata"
