"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"IBt","SP",,"PRESERVED_SPECIMEN","551912","3002",,,,"2017","5","22",,,,"Brasil",,"Sp","Mogi das Cruzes","Mogi das Cruzes","Estação Ecológica de Itapeti",,,"-23.514167","-46.244722",,"-23.514167","-46.244722",,"Sousa, AAC","2017-06-NA",,"Acalypha amblyodonta",,,"Euphorbiaceae","Acalypha",,,,"-23.514167","-46.244722",,,"06","2017",,"amblyodonta",,"WGS84",,,,,"Splink","SP",,,"3002","2017","Sousa, A.A.C.",,,,,"brazil","sao paulo","mogi das cruzes","estacao ecologica de itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",1234807,"Acalypha amblyodonta","(Müll.Arg.) Müll.Arg.","possibly_ok","Euphorbiaceae","Acalypha amblyodonta","(Müll.Arg.) Müll.Arg.","species","name accepted","bfo-25455",,,"Acalypha amblyodonta (Müll.Arg.) Müll.Arg.","Acalypha","Euphorbiaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.514167,-46.244722,"coord_original","seconds","high","Acalypha amblyodonta","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SP_551912","SP_551912|SPSF_52694","1","0.25","SPSF_52694","SPSF_52694","SPSF_52694","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,,,,"IBt","SP",,"PRESERVED_SPECIMEN","551916","3044",,,,"2017","5","23",,,,"Brasil",,"São Paulo","Mogi das Cruzes","Mogi das Cruzes","Estação Ecológica de Itapeti",,,"-23.515278","-46.245",,"-23.515278","-46.245",,"Romaniuc Neto, S","2017-06-NA",,"Celtis iguanaea",,,"Cannabaceae","Celtis",,,,"-23.515278","-46.245",,,"06","2017",,"iguanaea",,,,,,,"Splink","SP",,,"3044","2017","Romaniuc Neto, S.","2017",,,,"brazil","sao paulo","mogi das cruzes","estacao ecologica de itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",1041149,"Celtis iguanaea","(Jacq.) Sarg.","possibly_ok","Cannabaceae","Celtis iguanaea","(Jacq.) Sarg.","species","name accepted","bfo-106890",,,"Celtis iguanaea (Jacq.) Sarg.","Celtis","Cannabaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.515278,-46.245,"coord_original","seconds","high","Celtis iguanaea","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","SP_551916",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,,,,"IBt","SP",,"PRESERVED_SPECIMEN","551917","3050",,,,"2017","5","25",,,,"Brasil",,"São Paulo","Mogi das Cruzes","Mogi das Cruzes","Estação Ecológica de Itapeti",,,"-23.515278","-46.245",,"-23.515278","-46.245",,"Wanderley, MGL","2017-06-  19",,"Aechmea distichantha",,,"Bromeliaceae","Aechmea",,,,"-23.515278","-46.245",,"19","06","2017",,"distichantha",,,,,,,"Splink","SP",,,"3050","2017","Wanderley, M.G.L.","2017",,,,"brazil","sao paulo","mogi das cruzes","estacao ecologica de itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",1235509,"Aechmea distichantha","Lem.","possibly_ok","Bromeliaceae","Aechmea distichantha","Lem.","species","name accepted","bfo-5799",,,"Aechmea distichantha Lem.","Aechmea","Bromeliaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.515278,-46.245,"coord_original","seconds","high","Aechmea distichantha","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SP_551917",,"0","0",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","22003","448/97",,"<nO>XLS: SPSFAntigo Árvore 6m altura, flores amarelas.; Ao longo da estrada.;</nO>",,"1996","8","08",,,"<nO>XLS: SPSFAntigo Árvore 6m altura, flores amarelas.; Ao longo da estrada.;</nO>","Brasil",,"São Paulo","Mogi das Cruzes","Mogi das Cruzes","Estação Ecológica de Itapeti.",,,"-23.5227778","-46.1883333",,"23º31'22''S","46º11'18''W",,"A.P.Savassi-Coutinho","2010-9-  25",,"Mimosa scabrella",,,"Fabaceae","Mimosa",,,,"-23.5227778","-46.1883333",,"25","9","2010",,"scabrella",,,,,,"SPSF00022003","Splink","SPSF",,,"448/97","1996","Savassi-Coutinho, A.P.","2010",,,,"brazil","sao paulo","mogi das cruzes","estacao ecologica de itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",963640,"Mimosa scabrella","Benth.","possibly_ok","Fabaceae","Mimosa scabrella","Benth.","species","name accepted","bfo-100978",,,"Mimosa scabrella Benth.","Mimosa","Fabaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.5227778,-46.1883333,"coord_original","miliseconds","high","Mimosa scabrella","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_22003",,"0","0",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5447805",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP019238","67","L.Granato;R.J.F.Garcia,R.J.F. Garcia,L. Granato,B.G.Fries,B.G. Fries",,"2016-10-18","2016","10","18","2016-10-18",,,"Brasil","BR","São Paulo",,"Mogi das Cruzes","Estação Ecológica do Itapeti.",,,,,,,,,"E.H.P. Barretto",,,"Guarea macrophylla subsp. tuberculata (Vell.) T.D.Penn.","Magnoliopsida","Sapindales","Meliaceae","Guarea","subspecies","Vahl","ACCEPTED",,,"Guarea macrophylla subsp. tuberculata (Vell.) T.D.Penn.",,,,"Guarea macrophylla subsp. tuberculata Vahl","Guarea macrophylla",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/92/38/pmsp00019238.dzi",,,,"GBIF","PMSP",,"Granato, L.","67","2016","Barretto, E.H.P.","2019","Garcia, R.J.F.; Garcia, R.J.F.; Granato, L.; Fries, B.G.; Fries, B.G.","Granato",,"brazil","sao paulo","mogi das cruzes","estacao ecologica do itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",18730,"Guarea macrophylla subsp. tuberculata","(Vell.) T.D.Penn.","subspecies|name_w_authors","Meliaceae","Guarea macrophylla subsp. tuberculata","(Vell.) T.D.Penn.","subspecies","name accepted","bfo-19739",,,"Guarea macrophylla subsp. tuberculata (Vell.) T.D.Penn.","Guarea","Meliaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.56921402,-46.18619521,"coord_gazet","seconds_centroid","high","Guarea macrophylla","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","PMSP_19238","PMSP_19238[virtual]","1","0.25","PMSP_19238","PMSP_19238","PMSP_19238","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5447811",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP019244","63","L.Granato;R.J.F.Garcia,B.G.Fries",,"2016-10-18","2016","10","18","2016-10-18",,,"Brasil","BR","São Paulo",,"Mogi das Cruzes","Estação Ecológica do Itapeti.",,,,,,,,,"E.H.P.Barretto",,,"Turnera serrata Vell.","Magnoliopsida","Malpighiales","Turneraceae","Turnera","species","Vell.","ACCEPTED",,,"Turnera serrata Vell.",,,,"Turnera serrata Vell.","Turnera serrata",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/92/44/pmsp00019244.dzi",,,,"GBIF","PMSP",,"Granato, L.","63","2016","Barretto, E.H.P.","2019","Garcia, R.J.F.; Fries, B.G.","Granato",,"brazil","sao paulo","mogi das cruzes","estacao ecologica do itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",441076,"Turnera serrata","Vell.","name_w_authors","Turneraceae","Turnera serrata","Vell.","species","name accepted","bfo-15030",,,"Turnera serrata Vell.","Turnera","Turneraceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.56921402,-46.18619521,"coord_gazet","seconds_centroid","high","Turnera serrata","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","PMSP_19244","PMSP_19244[virtual]","1","0.25","PMSP_19244","PMSP_19244","PMSP_19244","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5447804",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP019237","68","L.Granato;R.J.F.Garcia,B.G.Fries",,"2016-10-18","2016","10","18","2016-10-18",,,"Brasil","BR","São Paulo",,"Mogi das Cruzes","Estação Ecológica do Itapeti.",,,,,,,,,"E.H.P.Barretto",,,"Strychnos brasiliensis (Spreng.) Mart.","Magnoliopsida","Gentianales","Loganiaceae","Strychnos","species","Mart.","ACCEPTED",,,"Strychnos brasiliensis (Spreng.) Mart.",,,,"Strychnos brasiliensis Mart.","Strychnos brasiliensis",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/92/37/pmsp00019237.dzi",,,,"GBIF","PMSP",,"Granato, L.","68","2016","Barretto, E.H.P.","2019","Garcia, R.J.F.; Fries, B.G.","Granato",,"brazil","sao paulo","mogi das cruzes","estacao ecologica do itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",441067,"Strychnos brasiliensis","(Spreng.) Mart.","name_w_authors","Loganiaceae","Strychnos brasiliensis","(Spreng.) Mart.","species","name accepted","bfo-8670",,,"Strychnos brasiliensis (Spreng.) Mart.","Strychnos","Loganiaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.56921402,-46.18619521,"coord_gazet","seconds_centroid","high","Strychnos brasiliensis","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","PMSP_19237","PMSP_19237[virtual]","1","0.25","PMSP_19237","PMSP_19237","PMSP_19237","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5447801",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP019234","72","L.Granato;R.J.F.Garcia,R.J.F. Garcia,L. Granato,B.G.Fries,B.G. Fries",,"2016-10-18","2016","10","18","2016-10-18",,,"Brasil","BR","São Paulo",,"Mogi das Cruzes","Estação Ecológica do Itapeti.",,,,,,,,,"E.H.P. Barretto",,,"Rhipsalis floccosa Salm-Dyck ex Pfeiff.","Magnoliopsida","Caryophyllales","Cactaceae","Rhipsalis","species","Salm-Dyck ex Pfeiff.","ACCEPTED",,,"Rhipsalis floccosa Salm-Dyck ex Pfeiff.",,,,"Rhipsalis floccosa Salm-Dyck ex Pfeiff.","Rhipsalis floccosa",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/92/34/pmsp00019234.dzi",,,,"GBIF","PMSP",,"Granato, L.","72","2016","Barretto, E.H.P.","2019","Garcia, R.J.F.; Garcia, R.J.F.; Granato, L.; Fries, B.G.; Fries, B.G.","Granato",,"brazil","sao paulo","mogi das cruzes","estacao ecologica do itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",441070,"Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","name_w_authors","Cactaceae","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","species","name accepted","bfo-1698",,,"Rhipsalis floccosa Salm-Dyck ex Pfeiff.","Rhipsalis","Cactaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.56921402,-46.18619521,"coord_gazet","seconds_centroid","high","Rhipsalis floccosa","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","PMSP_19234","PMSP_19234[virtual]","1","0.25","PMSP_19234","PMSP_19234","PMSP_19234","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5447808",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP019241","66","L.Granato;R.J.F.Garcia,R.J.F. Garcia,L. Granato,B.G.Fries,B.G. Fries",,"2016-10-18","2016","10","18","2016-10-18",,,"Brasil","BR","São Paulo",,"Mogi das Cruzes","Estação Ecológica do Itapeti.",,,,,,,,,"E.H.P. Barretto",,,"Picramnia glazioviana Engl.","Magnoliopsida","Picramniales","Picramniaceae","Picramnia","species","Engl.","ACCEPTED",,,"Picramnia glazioviana Engl.",,,,"Picramnia glazioviana Engl.","Picramnia glazioviana",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/92/41/pmsp00019241.dzi",,,,"GBIF","PMSP",,"Granato, L.","66","2016","Barretto, E.H.P.","2019","Garcia, R.J.F.; Garcia, R.J.F.; Granato, L.; Fries, B.G.; Fries, B.G.","Granato",,"brazil","sao paulo","mogi das cruzes","estacao ecologica do itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",441065,"Picramnia glazioviana","Engl.","name_w_authors","Picramniaceae","Picramnia glazioviana","Engl.","species","name accepted","bfo-12598",,,"Picramnia glazioviana Engl.","Picramnia","Picramniaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.56921402,-46.18619521,"coord_gazet","seconds_centroid","high","Picramnia glazioviana","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","PMSP_19241","PMSP_19241[virtual]","1","0.25","PMSP_19241","PMSP_19241","PMSP_19241","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5447806",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP019239","61","L.Granato;R.J.F.Garcia,R.J.F. Garcia,L. Granato,B.G.Fries,B.G. Fries",,"2016-10-18","2016","10","18","2016-10-18",,,"Brasil","BR","São Paulo",,"Mogi das Cruzes","Estação Ecológica do Itapeti.",,,,,,,,,"E.H.P. Barretto",,,"Mollinedia schottiana (Spreng.) Perkins","Magnoliopsida","Laurales","Monimiaceae","Mollinedia","species","(Spreng.) Perkins","SYNONYM",,,"Mollinedia umbellata (Spreng.) Tul.",,,,"Mollinedia schottiana (Spreng.) Perkins","Mollinedia umbellata",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/92/39/pmsp00019239.dzi",,,,"GBIF","PMSP",,"Granato, L.","61","2016","Barretto, E.H.P.","2019","Garcia, R.J.F.; Garcia, R.J.F.; Granato, L.; Fries, B.G.; Fries, B.G.","Granato",,"brazil","sao paulo","mogi das cruzes","estacao ecologica do itapeti",,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county",441063,"Mollinedia schottiana","(Spreng.) Perkins","name_w_authors","Monimiaceae","Mollinedia schottiana","(Spreng.) Perkins","species","name accepted","bfo-10101",,,"Mollinedia schottiana (Spreng.) Perkins","Mollinedia","Monimiaceae","brazil_sao paulo_mogi cruzes","Brazil","São Paulo","Mogi das Cruzes",,"ibge",TRUE,-23.56921402,-46.18619521,"coord_gazet","seconds_centroid","high","Mollinedia schottiana","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","PMSP_19239","PMSP_19239[virtual]","1","0.25","PMSP_19239","PMSP_19239","PMSP_19239","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITAPETI"
