"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","species.new","recordID","confidenceLocality","selectionCategory","Nome_UC"
,,"7",,"USP","SPF",,"PRESERVED_SPECIMEN","116264","92","Ferreira, GMP",,,"1996","05","02",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","APA Mata do Iguatemi",,,"-23.581389","-46.420833",,"-23.581389","-46.420833",,"Meyer, FS","2014-05-NA",,"Tibouchina sellowiana","Melastomataceae","Tibouchina",,"Cogn.",,,,,,"05","2014",,,,,,,,"SPF00116264","Splink","SPF",,"Ferreira, G.M.P.","92","1996","Meyer, F.S.","2014",,"Ferreira",,"brazil","sao paulo","sao paulo","apa mata do iguatemi",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.581389,-46.420833,"coord_original","seconds","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","possibly_ok","Melastomataceae","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","species","author misspelled|replaced synonym","bfo-612277","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","Pleroma sellowianum (Cham.) P.J.F.Guim. & Michelang.","Pleroma","Melastomataceae","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Pleroma sellowianum",1147539,"High","locality_exact","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","002383","2103","Barretto, EHP; Granato, L; Garcia, RJF; Saidenberg, M",,,"2022","01","04",,,,"Brasil",,"SP","São Paulo","São Paulo","APA Mata do Iguatemi",,,"-23.540001","-46.630001","53584","0","0",,"Barretto, EHP","2022-01-20",,"Myrcia tijucensis","Myrtaceae","Myrcia",,"Kiaersk.",,,,,"20","01","2022",,,,,,,,"HUFABC002383","Splink","HUFABC",,"Barretto, E.H.P.","2103","2022","Barretto, E.H.P.","2022","Granato, L.; Garcia, R.J.F.; Saidenberg, M.","Barretto",,"brazil","sao paulo","sao paulo","apa mata do iguatemi",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Myrcia tijucensis","Kiaersk.","possibly_ok","Myrtaceae","Myrcia tijucensis","Kiaersk.","species","name accepted","bfo-10771",,,"Myrcia tijucensis Kiaersk.","Myrcia","Myrtaceae","medium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Myrcia tijucensis",892461,"High","locality_exact","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4273080",,,"SPF","SPF",,"PRESERVED_SPECIMEN","SPF00116261","76","Ferreira, GMP",,"1996-05-02","1996","5","2","02/05/96",,,"Brasil","BR","São Paulo",,"São Paulo","Área de Proteção Ambiental Mata do Iguatemi",,,"-23.581389","-46.420833",,,,,"Freitas-Oliveira, AL",,,"Tibouchina fothergillae (Schrank & Mart. ex DC.) Cogn.","Melastomataceae","Pleroma","species","(DC.) Cogn.","SYNONYM",,,"Pleroma fothergillae (DC.) Triana",,,,"Tibouchina fothergillae (DC.) Cogn.","Pleroma fothergillae",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/spf/spf/0/11/62/61/spf00116261.dzi",,,,"GBIF","SPF",,"Ferreira, G.M.P.","76","1996","Freitas-Oliveira, A.L.",,,"Ferreira",,"brazil","sao paulo","sao paulo","area de protecao ambiental mata do iguatemi",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.581389,-46.420833,"coord_original","seconds","Pleroma fothergillii","(Schrank et Mart. ex DC.) Triana","name_w_authors","Melastomataceae","Pleroma fothergillii","(Schrank et Mart. ex DC.) Triana","species","replaced synonym","bfo-603030","Pleroma fothergillii","(Schrank et Mart. ex DC.) Triana","Pleroma fothergillii (Schrank et Mart. ex DC.) Triana","Pleroma","Melastomataceae","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Pleroma fothergillii",517243,"High","locality_exact","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
"Dataset",,,,"PMSP - SMMA - DEPAVE4","PMSP - SMMA - DEPAVE4","SinBIOTA","OCCURRENCE","2468",,"Graça Maria Pinto Ferreira",,"1996","1996",,,,"Vegetação secundária",,"Brazil","BR","Sp",,"São Paulo","Cidade Tiradentes","Cidade Tiradentes",,"-23.5744775","-46.4175957",,,,,,,,"Wissadula subpeltata (Kuntze) R.E.Fr.","Malvaceae","Wissadula","species",,"ACCEPTED",,,"Wissadula subpeltata (Kuntze) R.E.Fr.",,,,"Wissadula subpeltata","Wissadula subpeltata","9402529","EPSG:4291",,,,,"GBIF","PMSP - SMMA - DEPAVE","code not found","Ferreira, G.M.P.",,"1996",,,,"Ferreira",,"brazil","sao paulo","sao paulo","cidade tiradentes",,"locality","brazil_sao paulo_sao paulo_cidade tiradentes","brazil_sao paulo_sao paulo_cidade tiradentes",-23.58521955,-46.40066871,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.5744775,-46.4175957,"coord_original","miliseconds","Wissadula hernandioides","(L.Hér.) Garcke","name_w_authors","Malvaceae","Wissadula hernandioides","(L.Hér.) Garcke","species","replaced synonym","bfo-9290","Wissadula hernandioides","(L.Hér.) Garcke","Wissadula hernandioides (L.Hér.) Garcke","Wissadula","Malvaceae","unknown","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Wissadula hernandioides",620054,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
"Dataset",,,,"PMSP - SMMA - DEPAVE4","PMSP - SMMA - DEPAVE4","SinBIOTA","OCCURRENCE","2468",,"Graça Maria Pinto Ferreira",,"1996","1996",,,,"Vegetação secundária",,"Brazil","BR","Sp",,"São Paulo","Cidade Tiradentes","Cidade Tiradentes",,"-23.5744775","-46.4175957",,,,,,,,"Typha domingensis Pers.","Typhaceae","Typha","species",,"ACCEPTED",,,"Typha domingensis Pers.",,,,"Typha domingensis","Typha domingensis","8100464","EPSG:4291",,,,,"GBIF","PMSP - SMMA - DEPAVE","code not found","Ferreira, G.M.P.",,"1996",,,,"Ferreira",,"brazil","sao paulo","sao paulo","cidade tiradentes",,"locality","brazil_sao paulo_sao paulo_cidade tiradentes","brazil_sao paulo_sao paulo_cidade tiradentes",-23.58521955,-46.40066871,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.5744775,-46.4175957,"coord_original","miliseconds","Typha domingensis","Pers.","name_w_authors","Typhaceae","Typha domingensis","Pers.","species","name accepted","bfo-15032",,,"Typha domingensis Pers.","Typha","Typhaceae","unknown","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Typha domingensis",621619,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
"Dataset",,,,"PMSP - SMMA - DEPAVE4","PMSP - SMMA - DEPAVE4","SinBIOTA","OCCURRENCE","2468",,"Graça Maria Pinto Ferreira",,"1996","1996",,,,"Vegetação secundária",,"Brazil","BR","Sp",,"São Paulo","Cidade Tiradentes","Cidade Tiradentes",,"-23.5744775","-46.4175957",,,,,,,,"Pavonia nemoralis A.St.-Hil. & Naudin","Malvaceae","Pavonia","species",,"ACCEPTED",,,"Pavonia nemoralis A.St.-Hil. & Naudin",,,,"Pavonia nemoralis","Pavonia nemoralis","9401445","EPSG:4291",,,,,"GBIF","PMSP - SMMA - DEPAVE","code not found","Ferreira, G.M.P.",,"1996",,,,"Ferreira",,"brazil","sao paulo","sao paulo","cidade tiradentes",,"locality","brazil_sao paulo_sao paulo_cidade tiradentes","brazil_sao paulo_sao paulo_cidade tiradentes",-23.58521955,-46.40066871,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.5744775,-46.4175957,"coord_original","miliseconds","Pavonia nemoralis","A.St.-Hil.","name_w_authors","Malvaceae","Pavonia nemoralis","A.St.-Hil.","species","author misspelled","bfo-9162",,,"Pavonia nemoralis A.St.-Hil.","Pavonia","Malvaceae","unknown","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Pavonia nemoralis",621101,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
"Dataset",,,,"PMSP - SMMA - DEPAVE4","PMSP - SMMA - DEPAVE4","SinBIOTA","OCCURRENCE","2468",,"Graça Maria Pinto Ferreira",,"1996","1996",,,,"Vegetação secundária",,"Brazil","BR","Sp",,"São Paulo","Cidade Tiradentes","Cidade Tiradentes",,"-23.5744775","-46.4175957",,,,,,,,"Nidularium innocentii Lem.","Bromeliaceae","Nidularium","species",,"ACCEPTED",,,"Nidularium innocentii Lem.",,,,"Nidularium innocentii","Nidularium innocentii","8079721","EPSG:4291",,,,,"GBIF","PMSP - SMMA - DEPAVE","code not found","Ferreira, G.M.P.",,"1996",,,,"Ferreira",,"brazil","sao paulo","sao paulo","cidade tiradentes",,"locality","brazil_sao paulo_sao paulo_cidade tiradentes","brazil_sao paulo_sao paulo_cidade tiradentes",-23.58521955,-46.40066871,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.5744775,-46.4175957,"coord_original","miliseconds","Nidularium innocentii","Lem.","name_w_authors","Bromeliaceae","Nidularium innocentii","Lem.","species","name accepted","bfo-6253",,,"Nidularium innocentii Lem.","Nidularium","Bromeliaceae","unknown","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Nidularium innocentii",618955,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
"Dataset",,,,"PMSP - SMMA - DEPAVE4","PMSP - SMMA - DEPAVE4","SinBIOTA","OCCURRENCE","2468",,"Graça Maria Pinto Ferreira",,"1996","1996",,,,"Vegetação secundária",,"Brazil","BR","Sp",,"São Paulo","Cidade Tiradentes","Cidade Tiradentes",,"-23.5744775","-46.4175957",,,,,,,,"Marlierea racemosa (Vell.) Kiaersk.","Myrtaceae","Myrcia","species",,"SYNONYM",,,"Myrcia vellozoi Mazine",,,,"Marlierea racemosa","Myrcia vellozoi","8175642","EPSG:4291",,,,,"GBIF","PMSP - SMMA - DEPAVE","code not found","Ferreira, G.M.P.",,"1996",,,,"Ferreira",,"brazil","sao paulo","sao paulo","cidade tiradentes",,"locality","brazil_sao paulo_sao paulo_cidade tiradentes","brazil_sao paulo_sao paulo_cidade tiradentes",-23.58521955,-46.40066871,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.5744775,-46.4175957,"coord_original","miliseconds","Myrcia vellozoi","Mazine","name_w_authors","Myrtaceae","Myrcia vellozoi","Mazine","species","replaced synonym","bfo-605441","Myrcia vellozoi","Mazine","Myrcia vellozoi Mazine","Myrcia","Myrtaceae","unknown","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Myrcia vellozoi",622166,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
"Dataset",,,,"PMSP - SMMA - DEPAVE4","PMSP - SMMA - DEPAVE4","SinBIOTA","OCCURRENCE","2468",,"Graça Maria Pinto Ferreira",,"1996","1996",,,,"Vegetação secundária",,"Brazil","BR","Sp",,"São Paulo","Cidade Tiradentes","Cidade Tiradentes",,"-23.5744775","-46.4175957",,,,,,,,"Leandra dasytricha (A.Gray) Cogn.","Melastomataceae","Miconia","species",,"SYNONYM",,,"Miconia dasytricha (A.Gray) R.Goldenb.",,,,"Leandra dasytricha","Miconia dasytricha","9106277","EPSG:4291",,,,,"GBIF","PMSP - SMMA - DEPAVE","code not found","Ferreira, G.M.P.",,"1996",,,,"Ferreira",,"brazil","sao paulo","sao paulo","cidade tiradentes",,"locality","brazil_sao paulo_sao paulo_cidade tiradentes","brazil_sao paulo_sao paulo_cidade tiradentes",-23.58521955,-46.40066871,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.5744775,-46.4175957,"coord_original","miliseconds","Leandra variabilis","Raddi","name_w_authors","Melastomataceae","Leandra variabilis","Raddi","species","replaced synonym","bfo-9638","Leandra variabilis","Raddi","Leandra variabilis Raddi","Leandra","Melastomataceae","unknown","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Leandra variabilis",622165,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
"Dataset",,,,"PMSP - SMMA - DEPAVE4","PMSP - SMMA - DEPAVE4","SinBIOTA","OCCURRENCE","2468",,"Graça Maria Pinto Ferreira",,"1996","1996",,,,"Vegetação secundária",,"Brazil","BR","Sp",,"São Paulo","Cidade Tiradentes","Cidade Tiradentes",,"-23.5744775","-46.4175957",,,,,,,,"Ipomoea ramosissima (Poir.) Choisy","Convolvulaceae","Ipomoea","species",,"ACCEPTED",,,"Ipomoea ramosissima (Poir.) Choisy",,,,"Ipomoea ramosissima","Ipomoea ramosissima","9400739","EPSG:4291",,,,,"GBIF","PMSP - SMMA - DEPAVE","code not found","Ferreira, G.M.P.",,"1996",,,,"Ferreira",,"brazil","sao paulo","sao paulo","cidade tiradentes",,"locality","brazil_sao paulo_sao paulo_cidade tiradentes","brazil_sao paulo_sao paulo_cidade tiradentes",-23.58521955,-46.40066871,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.5744775,-46.4175957,"coord_original","miliseconds","Ipomoea ramosissima","(Poir.) Choisy","name_w_authors","Convolvulaceae","Ipomoea ramosissima","(Poir.) Choisy","species","name accepted","bfo-7057",,,"Ipomoea ramosissima (Poir.) Choisy","Ipomoea","Convolvulaceae","unknown","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Ipomoea ramosissima",621618,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ"
