"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","ESA120949","Reflora","ESA","Garcia, L.C.","238","Native","Ouro","Low","Distrito de Souzas, Condomínio Colinas do Atibaia, Mata Ribeirão Cachoeira","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","168875","GBIF","UEC","Vieira, L.T.","195","Native","Bronze","Low","Sousas, Mata Ribeirão Cachoeira.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Justicia","hatschbachii","(Rizzini) Wassh. & L.B.Sm.","ACANTHACEAE Justicia hatschbachii (Rizzini) Wassh. & L.B.Sm.","254722","GBIF","SP","Bernacci, L.C.","s.n.","Native","Latão","Low","Fazenda São Vicente","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Justicia","lythroides","(Pohl ex Nees) V.A.W.Graham","ACANTHACEAE Justicia lythroides (Pohl ex Nees) V.A.W.Graham","ESA120965","Reflora","ESA","Garcia, L.C.","329","Native","Ouro","Low","Distrito de Souzas, Condomínio Colinas do Atibaia, Mata Ribeirão Cachoeira","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Lepidagathis","kameyamana","Gnanasek. & Arisdason","ACANTHACEAE Lepidagathis kameyamana Gnanasek. & Arisdason","168878","GBIF","UEC","Vieira, L.T.","354","Native","Bronze","Low","Sousas, Mata Ribeirão Cachoeira.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","ESA121308","Reflora","ESA","Garcia, L.C.","239","Native","Ouro","Low","Distrito de Souzas, Condomínio Colinas do Atibaia.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","UEC053202","Splink","UEC","Vieira, L.T.","264","Native","Bronze","Low","Sousas, Mata Ribeirão Cachoeira.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Acanthaceae","Thunbergia","grandiflora","Roxb.","ACANTHACEAE Thunbergia grandiflora Roxb.","151923208","GBIF","Observations","Esteladca",,"Naturalized","Bronze","Low","Campinas, SP, BR","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Alismataceae","Echinodorus","subalatus","(Mart.) Griseb.","ALISMATACEAE Echinodorus subalatus (Mart.) Griseb.","3602","Splink","IAC","Pereira, C.","s/nº","Native","Bronze","Low","Sousas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CAMPINAS","Angiosperms","Alstroemeriaceae","Alstroemeria","inodora","Herb.","ALSTROEMERIACEAE Alstroemeria inodora Herb.","UEC090514","Splink","UEC","Gibbs, P.E.","5305","Native","Bronze","Low","Souzas, Morro do Observatório do Capricórnio.","Não"
