"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Asteraceae","Baccharis","altimontana","G.Heiden et al.","ASTERACEAE Baccharis altimontana G.Heiden et al.","72020","GBIF","CESJ","Goncalves, L.N.","399","Native","Ouro","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Asteraceae","Baccharis","parvidentata","Malag.","ASTERACEAE Baccharis parvidentata Malag.","72021","GBIF","CESJ","Goncalves, L.N.","400","Native","Ouro","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Asteraceae","Stevia","decussata","Baker","ASTERACEAE Stevia decussata Baker","72028","GBIF","CESJ","Goncalves, L.N.","407","Native","Bronze","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Bromeliaceae","Fernseea","itatiaiae","(Wawra) Baker","BROMELIACEAE Fernseea itatiaiae (Wawra) Baker","RB00853227","GBIF","RB","Goncalves, L.N.","309","Native","Bronze","Low","Nascente do Ribeirão Passa-Quatro. Pico dos Marins - APA Serra da Mantiqueira","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Cyperaceae","Lagenocarpus","rigidus","Nees","CYPERACEAE Lagenocarpus rigidus Nees","72034","GBIF","CESJ","Goncalves, L.N.","413","Native","Latão","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Ericaceae","Gaultheria","serrata","(Vell.) Sleumer ex Kin.-Gouv.","ERICACEAE Gaultheria serrata (Vell.) Sleumer ex Kin.-Gouv.","72022","GBIF","CESJ","Goncalves, L.N.","401","Native","Latão","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Eriocaulaceae","Paepalanthus","pseudotortilis","Ruhland","ERIOCAULACEAE Paepalanthus pseudotortilis Ruhland","72029","GBIF","CESJ","Goncalves, L.N.","408","Native","Bronze","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Iridaceae","Sisyrinchium","wettsteinii","Hand.-Mazz.","IRIDACEAE Sisyrinchium wettsteinii Hand.-Mazz.","72017","GBIF","CESJ","Goncalves, L.N.","396","Native","Latão","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Lamiaceae","Salvia","arenaria","A.St.-Hil. ex Benth.","LAMIACEAE Salvia arenaria A.St.-Hil. ex Benth.","RB00853200","GBIF","RB","Goncalves, L.N.","277","Native","Latão","Low","Cume do maciço principal. APA Serra da Mantiqueira","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Ferns and Lycophytes","Lycopodiaceae","Lycopodium","clavatum","L.","LYCOPODIACEAE Lycopodium clavatum L.","72030","GBIF","CESJ","Goncalves, L.N.","409","Native","Bronze","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Ferns and Lycophytes","Lycopodiaceae","Phlegmariurus","hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","LYCOPODIACEAE Phlegmariurus hexastichus (B.Øllg. & P.G.Windisch) B.Øllg.","72023","GBIF","CESJ","Goncalves, L.N.","402","Native","Bronze","Low","Pico dos Marins","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Melastomataceae","Leandra","riedeliana","(O.Berg ex Triana) Cogn.","MELASTOMATACEAE Leandra riedeliana (O.Berg ex Triana) Cogn.","72026","GBIF","CESJ","Goncalves, L.N.","405","Native","Bronze","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Melastomataceae","Pleroma","hospitum","(Schrank et Mart. ex DC.) Triana","MELASTOMATACEAE Pleroma hospitum (Schrank et Mart. ex DC.) Triana","72025","GBIF","CESJ","Goncalves, L.N.","404","Native","Bronze","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Oxalidaceae","Oxalis","rupestris","A.St.-Hil.","OXALIDACEAE Oxalis rupestris A.St.-Hil.","RB00853220","GBIF","RB","Goncalves, L.N.","302","Native","Bronze","Low","Nascente do Ribeirão Passa-Quatro. Pico dos Marins - APA Serra da Mantiqueira","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Polygalaceae","Senega","campestris","(Gardner) J.F.B.Pastore","POLYGALACEAE Senega campestris (Gardner) J.F.B.Pastore","72024","GBIF","CESJ","Goncalves, L.N.","403","Native","Latão","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Ferns and Lycophytes","Pteridaceae","Lytoneuron","crenulans","(Fée) Yesilyurt","PTERIDACEAE Lytoneuron crenulans (Fée) Yesilyurt","72027","GBIF","CESJ","Goncalves, L.N.","406","Native","Bronze","Low","Pico dos Marins, Cume do maciço principal","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Rubiaceae","Tocoyena","formosa","(Cham. & Schltdl.) K.Schum.","RUBIACEAE Tocoyena formosa (Cham. & Schltdl.) K.Schum.","NY00503020","GBIF","NY","Gentry, A.H.","49297","Native","Bronze","Low","Swamps at edge of town","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Verbenaceae","Citharexylum",,"L.","VERBENACEAE Citharexylum L.","MBML045126","Splink","MBML","Shepherd, G.J.","0",,"Latão","Low","Estrada da Faz. Boa Vista","Não"
"MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","Angiosperms","Winteraceae","Drimys","brasiliensis","Miers","WINTERACEAE Drimys brasiliensis Miers","224486","GBIF","SPF","Goncalves, L.N.","276","Native","Bronze","Low","Pico dos Marins - APA Serra da Mantiqueira Base do maciço principal.","Não"
