"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL ARA","Angiosperms","Acanthaceae","Justicia","brasiliana","Roth","ACANTHACEAE Justicia brasiliana Roth","116850962","GBIF","Observations","Wisnik, N.",,"Native","Ouro","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","1835","GBIF","HUEM","Taroda, N.","s.n.","Native","Bronze","Low","Reserva ARA Inst. Florestal","Não"
"PARQUE ESTADUAL ARA","Ferns and Lycophytes","Aspleniaceae","Asplenium","claussenii","Hieron.","ASPLENIACEAE Asplenium claussenii Hieron.","CRI008209","Reflora","CRI","Stival-Santos, A.","629","Native","Ouro","High","Parque Estadual das Araucárias.","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Cactaceae","Epiphyllum","phyllanthus","(L.) Haw.","CACTACEAE Epiphyllum phyllanthus (L.) Haw.","116844982","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Cactaceae","Lepismium","warmingianum","(K.Schum.) Barthlott","CACTACEAE Lepismium warmingianum (K.Schum.) Barthlott","116842527","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Convolvulaceae","Ipomoea","indivisa","(Vell.) Hallier f.","CONVOLVULACEAE Ipomoea indivisa (Vell.) Hallier f.","116841999","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Cucurbitaceae","Momordica","charantia","L.","CUCURBITACEAE Momordica charantia L.","116852620","GBIF","Observations","Wisnik, N.",,"Naturalized","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Fabaceae","Chamaecrista","ramosa","(Vogel) H.S.Irwin & Barneby","FABACEAE Chamaecrista ramosa var. ramosa (Vogel) H.S.Irwin & Barneby","US 3411083","GBIF","US","Barros, F.","2412","Native","Latão","High","Segipe, Aracaju, Praia de Atalaia Velha.","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Fabaceae","Piptadenia","gonoacantha","(Mart.) J.F.Macbr.","FABACEAE Piptadenia gonoacantha (Mart.) J.F.Macbr.","116852057","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Malvaceae","Pavonia","sessiliflora","Gürke","MALVACEAE Pavonia sessiliflora var. obtusifolia Gürke","US 273494","GBIF","US","Riedel, L.","2246",,"Ouro","High","Brasilia (prope Araracoara) [=Araraquara]","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Moraceae","Maclura","tinctoria","(L.) D.Don ex Steud.","MORACEAE Maclura tinctoria (L.) D.Don ex Steud.","207684","GBIF","MBM","Bertoni, J.E.A.","317","Native","Prata","High","Parque Estadual ARA.","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Myrtaceae","Psidium","myrtoides","O.Berg","MYRTACEAE Psidium myrtoides O.Berg","K000018450","Reflora","K","Gardner","1610","Native","Ouro","High","Serra do Araripe - Araca de Viada.","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Nyctaginaceae","Guapira","opposita","(Vell.) Reitz","NYCTAGINACEAE Guapira opposita (Vell.) Reitz","207629","GBIF","MBM","Bertoni, J.E.A.","316","Native","Prata","High","Parque Estadual Ara.","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Orchidaceae","Maxillaria","imbricata","Barb.Rodr.","ORCHIDACEAE Maxillaria imbricata Barb.Rodr.","1872","GBIF","SP","Hoehne, F.C.","s.n.","Native","Ouro","High","Ararapira","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Passifloraceae","Passiflora","amethystina","J.C.Mikan","PASSIFLORACEAE Passiflora amethystina J.C.Mikan","244060006","GBIF","Observations","Oliveira, J.A.",,"Native","Bronze","Low","Estrada Padre Modesto Nunes, 13, Valinhos - SP, 13279-471, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Poaceae","Andropogon","hypogynus","Hack.","POACEAE Andropogon hypogynus Hack.","K000632894","Reflora","K","Riedel","1655","Native","Ouro","High","[ad Rio Tamanduaté et prope Araracoara]","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Rutaceae","Conchocarpus","ruber","(A.St.Hil.) Bruniera & Groppo","RUTACEAE Conchocarpus ruber (A.St.Hil.) Bruniera & Groppo","244068568","GBIF","Observations","Oliveira, J.A.",,"Native","Bronze","Low","Estrada Padre Modesto Nunes, 13, Valinhos - SP, 13279-471, Brasil","Não"
"PARQUE ESTADUAL ARA","Angiosperms","Urticaceae","Cecropia","glaziovii","Snethl.","URTICACEAE Cecropia glaziovii Snethl.","116845155","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
