"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Hygrophila","costata","Nees & T. Nees","ACANTHACEAE Hygrophila costata Nees & T. Nees","SPSF00029581","Splink","SPSF",,"168","Native","Prata","Prata",,"Parque Estadual Serra do Mar - Núcleo Curucutu."
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","3246","Splink","SINBIOTA",,,"Native","Latão","Ouro",,"Marsilac"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","75903","GBIF","UEC","Godoy, S.A.P.","424","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC097902","Parelheiros"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","PMSP015601","GBIF","PMSP","Barretto, E.H.P.","339","Native","Bronze","Prata","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/56/1/pmsp00015601.dzi","Marsilac. Sítio Maravilha, Trilha da Cachoeira do Sagui, rio Capivari. UTM: 23K, X=324844, Y=7350922."
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Staurogyne","mandioccana","(Nees) Kuntze","ACANTHACEAE Staurogyne mandioccana (Nees) Kuntze","PMSP005124","GBIF","PMSP","Garcia, R.J.F.","1667","Native","Latão","Prata","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/0/51/24/pmsp00005124.dzi","Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha do Rio Branco."
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS",,"Adelanthaceae","Syzygiella","contigua","Steph.","ADELANTHACEAE Syzygiella contigua Steph.","FR-0278255","GBIF","FR",,,,"Latão","Bronze",,"BRASIL. SAO PAULO, GRANDE SAO PAULO, SERRA DO MAR an der Eisenbahnlinie bei PARELHEIROS zwischen ESTACAO EVANGELISTA DE SOUZA und ENG. FERRAZ"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Alstroemeriaceae","Alstroemeria","foliosa","Mart. ex Schult. & Schult.f.","ALSTROEMERIACEAE Alstroemeria foliosa Mart. ex Schult. & Schult.f.","SPSF00046929","Splink","SPSF",,"568","Native","Bronze","Prata",,"Parque Estadual Serra do Mar - Núcleo Curucutu."
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Alstroemeriaceae","Alstroemeria","isabelleana","Herb.","ALSTROEMERIACEAE Alstroemeria isabelleana Herb.","197942","GBIF","HUEFS","Pereira, F.G.","610","Native","Prata","Ouro","https://images.cria.org.br/viewer/HUEFS0197942","Parque Natural Municipal da Cratera de Colônia. Trilha na divisa Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Alstroemeriaceae","Alstroemeria","speciosa","M.C.Assis","ALSTROEMERIACEAE Alstroemeria speciosa M.C.Assis","290781","GBIF","SP","Bianchini, R.S.","926","Native","Bronze","Prata",,"Parque Estadual da Serra do Mar, Núcleo Curucutu"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Amaryllidaceae","Griffinia","hyacinthina","(Ker Gawl.) Ker Gawl.","AMARYLLIDACEAE Griffinia hyacinthina (Ker Gawl.) Ker Gawl.","R010090070","GBIF","R","Fonseca, L.",,"Native","Bronze","Prata","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/herbariumr/r/1/0/90/7/0/r010090070.dzi","Picinguaba-Ubatuba. Parque Estadual da Serra do Mar"
