"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Acanthaceae","Mendoncia","glabra","Poepp. & Endl.","ACANTHACEAE Mendoncia glabra Poepp. & Endl.","EVB00006251","Reflora","EVB","Ferreira, P.C.","49","Native","Ouro","Ouro",,"RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Cannaceae","Canna","indica","L.","CANNACEAE Canna indica L.","MBM406172","Splink","MBM",,"45","Native","Bronze","Ouro",,"RDS Lavras."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Fabaceae",,,"Lindl.","FABACEAE Fabaceae Lindl.","406174","GBIF","MBM","Ferreira, P.C.","47",,"Bronze","Ouro","https://images.cria.org.br/viewer/MBM406174","RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Gentianaceae","Voyria","aphylla","(Jacq.) Pers.","GENTIANACEAE Voyria aphylla (Jacq.) Pers.","MBM406175","Splink","MBM",,"48","Native","Bronze","Ouro",,"RDS Lavras."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Malpighiaceae","Heteropterys","nitida","(Lam.) DC.","MALPIGHIACEAE Heteropterys nitida (Lam.) DC.","406163","GBIF","MBM","Ferreira, P.C.","36","Native","Bronze","Ouro","https://images.cria.org.br/viewer/MBM406163","RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Marantaceae","Stromanthe","tonckat","(Aubl.) Eichler","MARANTACEAE Stromanthe tonckat (Aubl.) Eichler","HUCP00027860","Splink","HUCP",,"42","Native","Bronze","Ouro",,"RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Orchidaceae","Cranichis","candida","(Barb.Rodr.) Cogn.","ORCHIDACEAE Cranichis candida (Barb.Rodr.) Cogn.","406168","GBIF","MBM","Ferreira, P.C.","41","Native","Bronze","Ouro","https://images.cria.org.br/viewer/MBM406168","RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Orchidaceae","Eulophia","alta","(L.) Fawc. & Rendle","ORCHIDACEAE Eulophia alta (L.) Fawc. & Rendle","406167","GBIF","MBM","Ferreira, P.C.","40","Naturalized","Bronze","Ouro","https://images.cria.org.br/viewer/MBM406167","RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS",,"Orchidaceae","Microchilus","caraguatatubensis","(M.R.Miranda, Engels & E.C.Smidt) E.C.Smidt & M.W.Chase","ORCHIDACEAE Microchilus caraguatatubensis (M.R.Miranda, Engels & E.C.Smidt) E.C.Smidt & M.W.Chase","406164","GBIF","MBM","Ferreira, P.C.","37",,"Bronze","Ouro","https://images.cria.org.br/viewer/MBM406164","RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Orchidaceae","Sauroglossum","elatum","Lindl.","ORCHIDACEAE Sauroglossum elatum Lindl.","402250","GBIF","MBM","Ariati, V.","1201","Native","Bronze","Ouro","https://images.cria.org.br/viewer/MBM402250","Reserva de Desenvolvimento Sustentável Lavras."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Oxalidaceae","Oxalis","debilis","Kunth","OXALIDACEAE Oxalis debilis Kunth","406177","GBIF","MBM","Ferreira, P.C.","50","Native","Ouro","Ouro","https://images.cria.org.br/viewer/MBM406177","RDS Lavras"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL LAVRAS","Angiosperms","Solanaceae","Solanum",,"L.","SOLANACEAE Solanum L.","MBM406171","Splink","MBM",,"44",,"Bronze","Ouro",,"RDS Lavras."
