"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"31","RDS DA BARRA DO UNA","Angiosperms","Euphorbiaceae","Croton","glandulosus","L.","EUPHORBIACEAE Croton glandulosus L.","SPSF00044541","SPLINK","SPSF","Moura, C.","370","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"36","RDS DA BARRA DO UNA","Angiosperms","Cyperaceae","Cyperus","aggregatus","(Willd.) Endl.","CYPERACEAE Cyperus aggregatus (Willd.) Endl.","SPSF00041070","SPLINK","SPSF","Moura, C.","228","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"45","RDS DA BARRA DO UNA","Angiosperms","Cyperaceae","Eleocharis","geniculata","(L.) Roem. & Schult.","CYPERACEAE Eleocharis geniculata (L.) Roem. & Schult.","SPSF00041068","SPLINK","SPSF","Moura, C.","226","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"51","RDS DA BARRA DO UNA","Angiosperms","Cyperaceae","Fimbristylis","spadicea","(L.) Vahl","CYPERACEAE Fimbristylis spadicea (L.) Vahl","SPSF00041067","SPLINK","SPSF","Moura, C.","225","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"56","RDS DA BARRA DO UNA","Angiosperms","Rubiaceae","Hexasepalum","radula","(Willd.) Delprete & J.H.Kirkbr.","RUBIACEAE Hexasepalum radula (Willd.) Delprete & J.H.Kirkbr.","SPSF00041043","SPLINK","SPSF","Moura, C.","209","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"74","RDS DA BARRA DO UNA","Angiosperms","Euphorbiaceae","Microstachys","corniculata","(Vahl) Griseb.","EUPHORBIACEAE Microstachys corniculata (Vahl) Griseb.","SPSF00041053","SPLINK","SPSF","Moura, C.","219","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"78","RDS DA BARRA DO UNA","Angiosperms","Myrtaceae","Myrcia","brasiliensis","Kiaersk.","MYRTACEAE Myrcia brasiliensis Kiaersk.","182847","SPLINK","ICN","Moura, C.","262","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra Una 24°26'33""S - 47°4'27""W","Não"
"100","RDS DA BARRA DO UNA","Angiosperms","Orchidaceae","Prescottia","oligantha","(Sw.) Lindl.","ORCHIDACEAE Prescottia oligantha (Sw.) Lindl.","SPSF00043987","SPLINK","SPSF","Moura, C.","339","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"103","RDS DA BARRA DO UNA","Angiosperms","Melastomataceae","Pterolepis","glomerata","(Rottb.) Miq.","MELASTOMATACEAE Pterolepis glomerata (Rottb.) Miq.","UPCB0018873","SPLINK","UPCB","Moura, C.","328","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una. Vegetação de Praia.","Não"
"120","RDS DA BARRA DO UNA","Angiosperms","Malvaceae","Talipariti","tiliaceum","(L.) Fryxell","MALVACEAE Talipariti tiliaceum (L.) Fryxell","SPSF00041429","SPLINK","SPSF","Moura, C.","267","Unknown","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"126","RDS DA BARRA DO UNA","Angiosperms","Xyridaceae","Xyris","jupicai","Rich.","XYRIDACEAE Xyris jupicai Rich.","SPSF00041063","SPLINK","SPSF","Moura, C.","221","Native","Ouro","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"26","RDS DA BARRA DO UNA","Angiosperms","Chrysobalanaceae","Chrysobalanus","icaco","L.","CHRYSOBALANACEAE Chrysobalanus icaco L.","SPSF00041072","SPLINK","SPSF","Moura, C.","230","Native","Prata","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"29","RDS DA BARRA DO UNA","Angiosperms","Combretaceae","Conocarpus","erectus","L.","COMBRETACEAE Conocarpus erectus L.","SPSF00043986","SPLINK","SPSF","Moura, C.","338","Native","Prata","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"46","RDS DA BARRA DO UNA","Angiosperms","Asteraceae","Emilia","sonchifolia","(L.) DC.","ASTERACEAE Emilia sonchifolia (L.) DC.","SPSF00041678","SPLINK","SPSF","Moura, C.","302","Naturalized","Prata","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"97","RDS DA BARRA DO UNA","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale (Jacq.) Cass.","SPSF00041458","SPLINK","SPSF","Moura, C.","257","Native","Prata","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"108","RDS DA BARRA DO UNA","Angiosperms","Plantaginaceae","Scoparia","dulcis","L.","PLANTAGINACEAE Scoparia dulcis L.","SPSF00042583","SPLINK","SPSF","Moura, C.","331","Native","Prata","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"111","RDS DA BARRA DO UNA","Angiosperms","Fabaceae","Sesbania","virgata","(Cav.) Poir.","FABACEAE Sesbania virgata (Cav.) Poir.","SPSF00043988","SPLINK","SPSF","Moura, C.","340","Native","Prata","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"1","RDS DA BARRA DO UNA","Angiosperms","Calyceraceae","Acicarpha","spathulata","R.Br.","CALYCERACEAE Acicarpha spathulata R.Br.","SPSF00041667","SPLINK","SPSF","s.n.","291","Native","Bronze","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"2","RDS DA BARRA DO UNA","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","HUSC011821","SPLINK","HUSC","Moreira, L.P.","31","Native","Bronze","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"3","RDS DA BARRA DO UNA","Angiosperms","Asphodelaceae","Aloe","arborescens","Mill.","ASPHODELACEAE Aloe arborescens Mill.","HUSC011828","SPLINK","HUSC","Moreira, L.P.","38","Cultivated","Bronze","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
