"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship.x","downloadedFrom","scientificNameAuthorship.y","dayIdentified","latitude","longitude","monthIdentified","yearIdentified","right","modified_incomplete","scientificNameAuthorship","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-02-04T08:01:48",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"49790","500","Udulutsch, R.G.",,,,,,,,,,,,"2002","02","22",,,,,,,,"São Paulo","Gália","Gália","Estação Ecológica dos Caetetus",,,,"-22.290001","-49.549999",,"23314",,,,,,,,,,"Udulutsch, R.G.",,"2002-02-22",,,"Acacia mollissima",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Acacia",,,,"mollissima",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,"22",,,"02","2002",,,"Willd.",,"HRCB049790",,,,,,,,,,,,,,,,,,,"HRCB",,"Udulutsch, R.G.","500","2002","Udulutsch, R.G.","2002",,"Udulutsch",,"brazil","sao paulo","galia","estacao ecologica dos caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Acacia mangium","Willd.","possibly_ok","Fabaceae","Acacia mangium","Willd.","species","name misspelled","bfo-611526",,,"Acacia mangium Willd.","Acacia","Fabaceae","low","Acacia mangium"
"gbif","5.38874755679711e-315",,"2024-12-18 09:15:51",,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/15/49790","49790","500","Udulutsch, R.G.",,,,,"PRESENT",,,,,,"2002-02-22","2002","2","22",,,,,,,"BR","São Paulo",,"Gália","Estação Ecológica dos Caetetus",,,,,,,,,,,,,,,,,"Udulutsch, R.G.",,"2002-02-22",,,"Acacia mollissima hort. ex Willd.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Acacia","Acacia",,,"mollissima",,,"SPECIES",,"SYNONYM",,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,FALSE,FALSE,"Acacia pubescens","Acacia pubescens (Vent.) R.Br.","Acacia mollissima","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"Willd.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HRCB",,"Udulutsch, R.G.","500","2002","Udulutsch, R.G.","2002",,"Udulutsch",,"brazil","sao paulo","galia","estacao ecologica dos caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Acacia mollissima","hort. ex Willd.","name_w_authors",,"Acacia mollissima","hort. ex Willd.","species","not found",,,,"Acacia mollissima hort. ex Willd.","Acacia","Fabaceae","low","Acacia mollissima"
"gbif","5.38078197354072e-315",,"2023-03-09 11:24:45",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/139935","139935","864","Breier, TB; Breier, J",,,,,"PRESENT",,,,,,"2003-02-11","2003","2","11",,,,,,,"BR","São Paulo",,"Gália","Estação Ecológica Caetetus, Parcelas permanentes. Fora da parcela, ao lado da A00.",,,,"-22.25","-49.5",,,,,,,,,,,,"Singer, RB",,"2003-05-01",,,"Pleurothallis aphthosa Lindl.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Asparagales",,"Orchidaceae",,,,"Acianthera","Pleurothallis",,,"aphthosa",,,"SPECIES",,"SYNONYM",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Acianthera aphthosa","Acianthera aphthosa (Lindl.) Pridgeon & M.W.Chase","Pleurothallis aphthosa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC001791","Brazil",,,,,"WGS84",,,,"Lindl.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","864","2003","Singer, R.B.","2003","Breier, J.","Breier",,"brazil","sao paulo","galia","estacao ecologica caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Acianthera aphthosa","(Lindl.) Pridgeon & M.W.Chase","name_w_authors","Orchidaceae","Acianthera aphthosa","(Lindl.) Pridgeon & M.W.Chase","species","replaced synonym","bfo-10992","Acianthera aphthosa","(Lindl.) Pridgeon & M.W.Chase","Acianthera aphthosa (Lindl.) Pridgeon & M.W.Chase","Acianthera","Orchidaceae","low","Acianthera aphthosa"
"gbif","5.38078343103438e-315",,"2023-03-09 11:24:46",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/140255","140255","902","Breier, TB",,,,,"PRESENT",,,,,,,,,,,,,,,,"BR","São Paulo",,"Gália","Estação Ecológica Caetetus",,,,"-22.25","-49.5",,,,,,,,,,,,,,,,,"Pleurothallis nemorosa Barb.Rodr.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Asparagales",,"Orchidaceae",,,,"Acianthera","Pleurothallis",,,"nemorosa",,,"SPECIES",,"SYNONYM",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Acianthera nemorosa","Acianthera nemorosa (Barb.Rodr.) F.Barros","Pleurothallis nemorosa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC001744","Brazil",,,,,"WGS84",,,,"Rodr.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","902",,,,,"Breier",,"brazil","sao paulo","galia","estacao ecologica caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Acianthera nemorosa","(Barb.Rodr.) F.Barros","name_w_authors","Orchidaceae","Acianthera nemorosa","(Barb.Rodr.) F.Barros","species","replaced synonym","bfo-11036","Acianthera nemorosa","(Barb.Rodr.) F.Barros","Acianthera nemorosa (Barb.Rodr.) F.Barros","Acianthera","Orchidaceae","unknown","Acianthera nemorosa"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA00137094","2273","Colletta, G. D",,,,,,,,,,,,"2015","10","11",,,,,,,,"São Paulo",,"Gália","Estação Ecológica de Caetetus, trilha do Lago",,,,"0","0",,,,,,,,,,,"não","Sem determinador",,,,,"Actinostemon concepcionis (Chodat & Hassl.) Hochr.",,,,,,,,,,,,"Euphorbiaceae",,,,"Actinostemon",,,,,,,"SPECIES",,,,,,,,,"concepcionis",,"EUPHORBIACEAE Actinostemon concepcionis (Chodat & Hassl.) Hochr.",,,,,,,"Brasil",,,,,,,,,,"REFLORA",,,,,,,,,"(Chodat & Hassl.) Hochr.",,,,,,,,"ESA",,,,,"11/10/2015",,"680","METRO",,,,,"ESA",,"Colletta, G.D.","2273","2015","Determinador, S.",,,"Colletta",,"brazil","sao paulo","galia","estacao ecologica de caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Actinostemon concepcionis","(Chodat & Hassl.) Hochr.","name_w_authors","Euphorbiaceae","Actinostemon concepcionis","(Chodat & Hassl.) Hochr.","species","name accepted","bfo-29144",,,"Actinostemon concepcionis (Chodat & Hassl.) Hochr.","Actinostemon","Euphorbiaceae","high","Actinostemon concepcionis"
"speciesLink",,,"2024-02-19T11:53:40",,,"159",,"UFRPE","PEUFR",,"PreservedSpecimen",,,,"51396","5523","M.R. Gorenstein",,,,,,,,,,,,"1999","06",,,,,,,,,"São Paulo","Gália","Gália","Estação Ecológica de Caetetus",,,,"-22.416667","-49.683333",,,,,,,,,,,,,,,,,"Actinostemon concolor",,,,,,,"Plantae",,,,,"Euphorbiaceae",,,,"Actinostemon",,,,"concolor",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"22°25'S","49°41'W",,"Splink",,,,,,,,,"(Spreng.) Müll.Arg.",,"PEUFR051396",,,,,,,,,,,,,,,,,,,"PEUFR",,"Gorenstein, M.R.","5523","1999",,,,"Gorenstein",,"brazil","sao paulo","galia","estacao ecologica de caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Actinostemon concolor","(Spreng.) Müll.Arg.","possibly_ok","Euphorbiaceae","Actinostemon concolor","(Spreng.) Müll.Arg.","species","name accepted","bfo-17448",,,"Actinostemon concolor (Spreng.) Müll.Arg.","Actinostemon","Euphorbiaceae","unknown","Actinostemon concolor"
"speciesLink",,,"2025-02-04T07:59:34",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"52805","743","Udulutsch, R.G.",,,,,,,,,,,,"2002","02","22",,,,,,,,"São Paulo","Gália","Gália","Estação Ecológica dos Caetetus",,,,"-22.290001","-49.549999",,"23314",,,,,,,,,,"Udulutsch, R.G.",,"2002-02-22",,,"Adenocalymma bracteatum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Adenocalymma",,,,"bracteatum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,"22",,,"02","2002",,,"(Cham.) DC.",,"HRCB052805",,,,,,,,,,,,,,,,,,,"HRCB",,"Udulutsch, R.G.","743","2002","Udulutsch, R.G.","2002",,"Udulutsch",,"brazil","sao paulo","galia","estacao ecologica dos caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Adenocalymma bracteatum","(Cham.) DC.","possibly_ok","Bignoniaceae","Adenocalymma bracteatum","(Cham.) DC.","species","name accepted","bfo-112322",,,"Adenocalymma bracteatum (Cham.) DC.","Adenocalymma","Bignoniaceae","high","Adenocalymma bracteatum"
"speciesLink",,,"2025-02-04T07:59:36",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"52794","1579","Udulutsch, R.G.",,,,,,,,,,,,"2003","02","11",,,,,,,,"São Paulo","Gália","Gália","Estação Ecológica dos Caetetus Coleta realizada na borda do fragmento florestal",,,,"-22.290001","-49.549999",,"23314",,,,,,,,,,"Udulutsch, R.G.",,"2003-02-11",,,"Adenocalymma marginatum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Adenocalymma",,,,"marginatum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,"11",,,"02","2003",,,"(Cham.) DC.",,"HRCB052794",,,,,,,,,,,,,,,,,,,"HRCB",,"Udulutsch, R.G.","1579","2003","Udulutsch, R.G.","2003",,"Udulutsch",,"brazil","sao paulo","galia","estacao ecologica dos caetetus coleta realizada na borda do fragmento florestal",,"locality","brazil_sao paulo_galia","brazil_sao paulo_galia",-22.31982553,-49.57741765,"county","brazil_sao paulo_galia","Brazil","São Paulo","Gália",,"ibge","check_local.2municip.","Adenocalymma marginatum","(Cham.) DC.","possibly_ok","Bignoniaceae","Adenocalymma marginatum","(Cham.) DC.","species","name accepted","bfo-112390",,,"Adenocalymma marginatum (Cham.) DC.","Adenocalymma","Bignoniaceae","high","Adenocalymma marginatum"
"speciesLink",,,"2025-02-04T07:59:37",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"52803","2378","Udulutsch, R.G.",,,,,,,,,,,,"2003","09","21",,,,,,,,"São Paulo","Gália","Gália","Estação Ecológica dos Caetetus",,,,"-22.290001","-49.549999",,"23314",,,,,,,,,,"Udulutsch, R.G.",,"2003-09-21",,,"Adenocalymma paulistarum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Adenocalymma",,,,"paulistarum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,"21",,,"09","2003",,,"Bureau & K.Schum.",,"HRCB052803",,,,,,,,,,,,,,,,,,,"HRCB",,"Udulutsch, R.G.","2378","2003","Udulutsch, R.G.","2003",,"Udulutsch",,"brazil","sao paulo","galia","estacao ecologica dos caetetus",,"locality","brazil_sao paulo_galia_estacao ecologica caetetus","brazil_sao paulo_galia_eec caetetus",-22.413951,-49.685434,"locality","brazil_sao paulo_galia_eec caetetus","Brazil","São Paulo","Gália","EEc de Caetetus","treeco","ok_same_resolution","Adenocalymma paulistarum","Bureau & K.Schum.","possibly_ok","Bignoniaceae","Adenocalymma paulistarum","Bureau & K.Schum.","species","name accepted","bfo-112407",,,"Adenocalymma paulistarum Bureau & K.Schum.","Adenocalymma","Bignoniaceae","high","Adenocalymma paulistarum"
"gbif","1.65467171450657e-314",,,,,,,,,,"PRESERVED_SPECIMEN",,,"MG718397","ESA:110046",,"R.A.F. Lima & I. Marechaux",,,,,"PRESENT",,,,,,,,,,,,,,,,"BR",,,,"Parcela permanente 10.24ha, Estacao Ecologica de Caetetus, Galia county, Sao Paulo State",,,,"-22.41","-49.7",,,,,,,,,,,,,,,,"ASV:e33afb5c609a68d71c8673b904d166b1","Aegiphila integrifolia (Jacq.) B.D.Jacks.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Lamiaceae",,,,"Aegiphila","Aegiphila",,,"integrifolia",,,"SPECIES",,"ACCEPTED",,"d8cd16ba-bb74-4420-821e-083f2bac17c2",,,TRUE,FALSE,"Aegiphila integrifolia","Aegiphila integrifolia (Jacq.) B.D.Jacks.","Aegiphila integrifolia","null",TRUE,"LATIN_AMERICA","EUROPE","LC",,"Brazil","590.0","590.0",,,,,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Lima, R.A.F.",,,,,"Marechaux, I.","Lima",,"brazil",,"galia county","estacao ecologica de caetetus",,"country","brazil","brazil",-10.74257447,-53.08032013,"country","brazil","Brazil",,,,"gdam","ok_same_resolution","Aegiphila integrifolia","(Jacq.) Moldenke","name_w_authors","Lamiaceae","Aegiphila integrifolia","(Jacq.) Moldenke","species","author misspelled","bfo-23320",,,"Aegiphila integrifolia (Jacq.) Moldenke","Aegiphila","Lamiaceae","unknown","Aegiphila integrifolia"
