"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","relatedcatalogitem","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","recordNumber","barcode","continentocean","phylum","class","order","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","relationshiptype","infraspecificEpithet","typeStatus","fieldNumber","preparationtype","individualcount","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","41667","Acicarpha spathulata","Plantae","Calyceraceae","Acicarpha","2009","05","12","Brasil","SP","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una",,"IF","PreservedSpecimen","C.de Moura",,"13","spathulata",,"-47.073611","-24.443889","2024-08-06T09:13:23","291","SPSF00041667","América do Sul","Magnoliophyta","Magnoliopsida","Calycerales","2009","05","14",,,"R.Br.","<nO>COLETA: Vegetação de praia.&nf;Herbácea com flores e botões amarelos; frutos com espinho.;</nO>",,,,,,,,,,"SPLINK","Peruíbe","2009-05-14",,,,,,,,,,,,,,,,,,"SPSF",,"s.n.","291","2009","Moura, C.","2009",,"s.n.",,"brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Acicarpha spathulata","R.Br.","possibly_ok","Calyceraceae","Acicarpha spathulata","R.Br.","species","name accepted","bfo-101527",,,"Acicarpha spathulata R.Br.","Acicarpha","Calyceraceae","low","Acicarpha spathulata"
"speciesLink","HUSC","11821","Ageratum conyzoides","Plantae","Asteraceae","Ageratum","2017","03","28","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","21922","UNISANTA","PreservedSpecimen","P.S.P Sampaio; G.C. Marins",,"437","conyzoides","L.P. Moreira; T.R. Souza","-46.990002","-24.32","2024-08-28T17:11:35","31","HUSC011821",,"Magnoliophyta",,,"2017","04",,"0","0","(L.) L.","<nO>Arbusto, 30 cm de altura. Quintal da casa da D. Helena. Nome local: mentasta.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.</nO>",,,,,,,,,,"SPLINK","Peruíbe","2017-04-NA",,,,,,,,,,,,,,,,,,"HUSC",,"Moreira, L.P.","31","2017","Sampaio, P.S.P.","2017","Souza, T.R.","Moreira","Marins, G.C.","brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ageratum conyzoides","L.","possibly_ok","Asteraceae","Ageratum conyzoides","L.","species","author misspelled","bfo-15934",,,"Ageratum conyzoides L.","Ageratum","Asteraceae","low","Ageratum conyzoides"
"speciesLink","HUSC","11828","Aloe arborescens","Plantae","Xanthorrhoeaceae","Aloe","2017","03","28","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","21922","UNISANTA","PreservedSpecimen","P.S.P Sampaio; G.C. Marins",,"437","arborescens","L.P. Moreira; T.R. Souza","-46.990002","-24.32","2024-08-28T17:11:25","38","HUSC011828",,"Angiosperma",,,"2017","04",,"0","0","Mill.","<nO>Arbusto, 50 cm de altura. Quintal da casa da Elizete. Nome local: babosa.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.</nO>",,,,,,,,,,"SPLINK","Peruíbe","2017-04-NA",,,,,,,,,,,,,,,,,,"HUSC",,"Moreira, L.P.","38","2017","Sampaio, P.S.P.","2017","Souza, T.R.","Moreira","Marins, G.C.","brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Aloe arborescens","Mill.","possibly_ok","Asphodelaceae","Aloe arborescens","Mill.","species","name accepted","bfo-609261",,,"Aloe arborescens Mill.","Aloe","Asphodelaceae","low","Aloe arborescens"
"speciesLink","HUSC","11819","Alternanthera brasiliana","Plantae","Amaranthaceae","Alternanthera","2017","03","28","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","21922","UNISANTA","PreservedSpecimen","P.S.P Sampaio; G.C. Marins",,"437","brasiliana","L.P. Moreira; T.R. Souza","-46.990002","-24.32","2024-08-28T17:10:40","29","HUSC011819",,"Angiosperma",,,"2017","04",,"0","0","(L.) Kuntze","<nO>Arbusto, 1 m de altura. Quintal da casa da D. Helena. Nome local: ampicilina.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.</nO>",,,,,,,,,,"SPLINK","Peruíbe","2017-04-NA",,,,,,,,,,,,,,,,,,"HUSC",,"Moreira, L.P.","29","2017","Sampaio, P.S.P.","2017","Souza, T.R.","Moreira","Marins, G.C.","brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Alternanthera brasiliana","(L.) Kuntze","possibly_ok","Amaranthaceae","Alternanthera brasiliana","(L.) Kuntze","species","name accepted","bfo-4302",,,"Alternanthera brasiliana (L.) Kuntze","Alternanthera","Amaranthaceae","low","Alternanthera brasiliana"
"speciesLink","HUSC","11806","Amaryllidaceae","Plantae","Amaryllidaceae",,"2017","04","21","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","21922","UNISANTA","PreservedSpecimen","P.S.P Sampaio; G.C. Marins",,"437",,"L.P. Moreira; T.R. Souza","-46.990002","-24.32","2024-08-28T17:10:40","44","HUSC011806",,"Angiosperma",,,"2017","05",,"0","0",,"<nO>Raíz de 30cm. Quintal da casa do pastor. Nome local: Namotitana.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.</nO>",,,,,,,,,,"SPLINK","Peruíbe","2017-05-NA",,,,,,,,,,,,,,,,,,"HUSC",,"Moreira, L.P.","44","2017","Sampaio, P.S.P.","2017","Souza, T.R.","Moreira","Marins, G.C.","brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Amaryllidaceae","J. St.-Hil.","family_as_genus","Amaryllidaceae","Amaryllidaceae","J. St.-Hil.","family","name accepted","bfo-43",,,"Amaryllidaceae J. St.-Hil.",,"Amaryllidaceae","low",
"speciesLink","HUSC","11519","Anacardium occidentale","Plantae","Anacardiaceae","Anacardium","2016","11","11","Brasil","São Paulo","Peruíbe","RDS Barra do Una, Estação Ecológica da Juréia.","21922","UNISANTA","PreservedSpecimen","P.S.P. Sampaio",,"437","occidentale","Lourenço, B.F.","-46.990002","-24.32","2024-08-28T17:10:41","03","HUSC011519",,"Angiosperma",,,"2016","11",,"0","0","L.","<nO>Árvore com 5m de altura, flores rosa-claro. Cajueiro.; Restinga.</nO>",,,,,,,,,,"SPLINK","Peruíbe","2016-11-NA",,,,,,,,,,,,,,,,,,"HUSC",,"Lourenco, B.F.","03","2016","Sampaio, P.S.P.","2016",,"Lourenco",,"brazil","sao paulo","peruibe","estacao ecologica da jureia",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Anacardium occidentale","L.","possibly_ok","Anacardiaceae","Anacardium occidentale","L.","species","name accepted","bfo-4381",,,"Anacardium occidentale L.","Anacardium","Anacardiaceae","low","Anacardium occidentale"
"speciesLink","SPSF","41433","Annona glabra","Plantae","Annonaceae","Annona","2009","03","10","Brasil","SP","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una",,"IF","PreservedSpecimen","C.de Moura",,"13","glabra","C.de Moura & T.C.C.Camargo & L.L.Novaes","-47.065833","-24.438333","2024-08-06T09:15:00","271","SPSF00041433","América do Sul","Magnoliophyta","Magnoliopsida","Magnoliales","2009","03","10",,,"L.","<nO>COLETA: Restinga.&nf;Arvoreta 2,5m altura; frutos verdes.;</nO>",,,,,,,,,,"SPLINK","Peruíbe","2009-03-10",,,,,,,,,,,,,,,,,,"SPSF",,"Moura, C.","271","2009","Moura, C.","2009","Camargo, T.C.C.; Novaes, L.L.","Moura",,"brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Annona glabra","L.","possibly_ok","Annonaceae","Annona glabra","L.","species","name accepted","bfo-117159",,,"Annona glabra L.","Annona","Annonaceae","low","Annona glabra"
"speciesLink","SPSF","44539","Asteraceae","Plantae","Asteraceae",,"2011","02","23","Brasil","SP","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una",,"IF","PreservedSpecimen",,,"13",,"C. de Moura & L.L.Novaes & T.C.C.Camargo & M.A.G.Magenta & J.N.C.Francisco","-47.076667","-24.4425","2024-08-06T09:13:02","368","SPSF00044539","América do Sul","Magnoliophyta","Magnoliopsida","Asterales",,,,,,,"<nO>COLETA: Vegetação de praia.&nf;Herbácea, 20 a 40cm. altura; papus cor creme; flores do disco amarelas, brácteas com ápice vináceo.;</nO>",,,,,,,,,,"SPLINK","Peruíbe",,,,,,,,,,,,,,,,,,,"SPSF",,"Moura, C.","368","2011","s.n.","n.d.","Novaes, L.L.; Camargo, T.C.C.; Magenta, M.A.G.; Francisco, J.N.C.","Moura",,"brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Asteraceae","Bercht. & J.Presl","family_as_genus","Asteraceae","Asteraceae","Bercht. & J.Presl","family","name accepted","bfo-55",,,"Asteraceae Bercht. & J.Presl",,"Asteraceae","unknown",
"speciesLink","HUSC","11830","Baccharis crispa","Plantae","Asteraceae","Baccharis","2017","03","28","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","21922","UNISANTA","PreservedSpecimen","P.S.P Sampaio; G.C. Marins",,"437","crispa","L.P. Moreira; T.R. Souza","-46.990002","-24.32","2024-08-28T17:11:35","40","HUSC011830",,"Magnoliophyta",,,"2017","04",,"0","0","Spreng.","<nO>Arbusto, 40 cm de altura. Rua da Praia do Una. Nome local: carqueja, carquejo.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.</nO>",,,,,,,,,,"SPLINK","Peruíbe","2017-04-NA",,,,,,,,,,,,,,,,,,"HUSC",,"Moreira, L.P.","40","2017","Sampaio, P.S.P.","2017","Souza, T.R.","Moreira","Marins, G.C.","brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Baccharis crispa","Spreng.","possibly_ok","Asteraceae","Baccharis crispa","Spreng.","species","name accepted","bfo-5172",,,"Baccharis crispa Spreng.","Baccharis","Asteraceae","low","Baccharis crispa"
"speciesLink","HUSC","8722","Baccharis dracunculifolia","Plantae","Asteraceae","Baccharis","2009","05","12","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentavel Barra do Una",,"UNISANTA","PreservedSpecimen","Pastore, J.A.",,"437","dracunculifolia","Moura, C.; Novaes, L.L.","-47.074167","-24.4425","2024-08-28T17:11:37","285","HUSC008722",,"Magnoliophyta",,,"2009","11","19","-24.4425","-47.074167","DC.","<nO>Herbáceae, botões verdes e flores castanhas; Vegetação de Praia</nO>",,,,,,,,,,"SPLINK","Peruíbe","2009-11-19",,,,,,,,,,,,,,,,,,"HUSC",,"Moura, C.","285","2009","Pastore, J.A.","2009","Novaes, L.L.","Moura",,"brazil","sao paulo","peruibe","reserva de desenvolvimento sustentavel barra do una",,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Baccharis dracunculifolia","DC.","possibly_ok","Asteraceae","Baccharis dracunculifolia","DC.","species","name accepted","bfo-5177",,,"Baccharis dracunculifolia DC.","Baccharis","Asteraceae","low","Baccharis dracunculifolia"
